property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,south_lat,north_lat,west_lon,east_lon,geojson
flat,ansal maple crescent,sector 43,1.35,10037.0,3,3,3,2.0,Old Property,1320.0,0,0,0,0,1,1,93,28.4473152,28.4631626,77.0741115,77.0994329,"{'type': 'Polygon', 'coordinates': [[[77.0741115, 28.4588488], [77.0742953, 28.4543264], [77.0783132, 28.4485864], [77.0785694, 28.4482161], [77.0794759, 28.4473152], [77.081784, 28.448044], [77.0830874, 28.4484719], [77.0858019, 28.4495344], [77.0865637, 28.4498316], [77.0868319, 28.4498693], [77.0873294, 28.4498528], [77.0877368, 28.4498441], [77.0880979, 28.4498363], [77.0921306, 28.449999], [77.0951239, 28.4502537], [77.0953922, 28.4502301], [77.0967279, 28.4499943], [77.0971195, 28.4498764], [77.0984553, 28.4493953], [77.0986698, 28.449367], [77.0988915, 28.449362], [77.0994329, 28.4494778], [77.0989669, 28.4507692], [77.0977387, 28.4544433], [77.0974583, 28.4554744], [77.0973362, 28.4558624], [77.0964758, 28.4588512], [77.0957275, 28.4615336], [77.095257, 28.4631626], [77.0903326, 28.4624286], [77.0901552, 28.4624021], [77.0895688, 28.4622831], [77.0843453, 28.4611143], [77.0838476, 28.4609883], [77.081253, 28.4603871], [77.0809102, 28.4603077], [77.0797831, 28.4600504], [77.0774697, 28.4595332], [77.0741115, 28.4588488]]]}"
flat,dlf royalton tower,sector 43,6.5,20687.0,4,4,3+,9.0,Moderately Old,2712.0,0,1,0,0,0,0,7,28.4473152,28.4631626,77.0741115,77.0994329,"{'type': 'Polygon', 'coordinates': [[[77.0741115, 28.4588488], [77.0742953, 28.4543264], [77.0783132, 28.4485864], [77.0785694, 28.4482161], [77.0794759, 28.4473152], [77.081784, 28.448044], [77.0830874, 28.4484719], [77.0858019, 28.4495344], [77.0865637, 28.4498316], [77.0868319, 28.4498693], [77.0873294, 28.4498528], [77.0877368, 28.4498441], [77.0880979, 28.4498363], [77.0921306, 28.449999], [77.0951239, 28.4502537], [77.0953922, 28.4502301], [77.0967279, 28.4499943], [77.0971195, 28.4498764], [77.0984553, 28.4493953], [77.0986698, 28.449367], [77.0988915, 28.449362], [77.0994329, 28.4494778], [77.0989669, 28.4507692], [77.0977387, 28.4544433], [77.0974583, 28.4554744], [77.0973362, 28.4558624], [77.0964758, 28.4588512], [77.0957275, 28.4615336], [77.095257, 28.4631626], [77.0903326, 28.4624286], [77.0901552, 28.4624021], [77.0895688, 28.4622831], [77.0843453, 28.4611143], [77.0838476, 28.4609883], [77.081253, 28.4603871], [77.0809102, 28.4603077], [77.0797831, 28.4600504], [77.0774697, 28.4595332], [77.0741115, 28.4588488]]]}"
house,independent,sector 43,15.5,28233.0,5,6,3,3.0,Moderately Old,5490.0,1,1,1,1,0,0,76,28.4473152,28.4631626,77.0741115,77.0994329,"{'type': 'Polygon', 'coordinates': [[[77.0741115, 28.4588488], [77.0742953, 28.4543264], [77.0783132, 28.4485864], [77.0785694, 28.4482161], [77.0794759, 28.4473152], [77.081784, 28.448044], [77.0830874, 28.4484719], [77.0858019, 28.4495344], [77.0865637, 28.4498316], [77.0868319, 28.4498693], [77.0873294, 28.4498528], [77.0877368, 28.4498441], [77.0880979, 28.4498363], [77.0921306, 28.449999], [77.0951239, 28.4502537], [77.0953922, 28.4502301], [77.0967279, 28.4499943], [77.0971195, 28.4498764], [77.0984553, 28.4493953], [77.0986698, 28.449367], [77.0988915, 28.449362], [77.0994329, 28.4494778], [77.0989669, 28.4507692], [77.0977387, 28.4544433], [77.0974583, 28.4554744], [77.0973362, 28.4558624], [77.0964758, 28.4588512], [77.0957275, 28.4615336], [77.095257, 28.4631626], [77.0903326, 28.4624286], [77.0901552, 28.4624021], [77.0895688, 28.4622831], [77.0843453, 28.4611143], [77.0838476, 28.4609883], [77.081253, 28.4603871], [77.0809102, 28.4603077], [77.0797831, 28.4600504], [77.0774697, 28.4595332], [77.0741115, 28.4588488]]]}"
house,independent,sector 14,4.15,18444.0,5,4,2,2.0,Old Property,2250.0,0,0,0,0,0,1,51,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
flat,essel towers,sector 14,2.2,12500.0,3,4,3+,3.0,Old Property,1956.0,0,0,0,0,0,0,0,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
flat,unitech heritage city,sector 14,4.26,13108.0,4,4,0,9.0,Old Property,3250.0,0,0,0,0,0,0,0,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,sector 14 rwa,sector 14,6.5,20635.0,4,4,3+,2.0,Moderately Old,3150.0,0,0,0,0,0,0,0,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 14,6.4,20317.0,6,6,3+,3.0,Old Property,3150.0,0,0,0,0,1,0,35,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,sector 14 rwa,sector 14,6.5,26000.0,5,5,0,4.0,Moderately Old,2500.0,0,0,0,0,0,0,0,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 14,3.5,18088.0,6,4,2,2.0,Old Property,1935.0,0,0,0,0,1,1,27,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
flat,essel towers,sector 14,2.2,12500.0,3,4,3+,3.0,Old Property,1956.0,0,0,0,0,0,0,0,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 14,6.46,18889.0,5,5,2,3.0,Moderately Old,3420.0,1,1,0,1,0,1,27,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
flat,essel towers,sector 14,2.75,12500.0,4,5,3+,8.0,Old Property,2200.0,1,1,0,0,0,2,128,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 14,5.0,22222.0,3,3,3,1.0,Moderately Old,2250.0,0,0,0,0,0,0,25,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 14,7.5,16600.0,3,3,2,1.0,Old Property,4518.0,1,1,0,1,0,1,27,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,sector 14 rwa,sector 14,5.51,16990.0,3,3,2,4.0,Moderately Old,3249.0,0,0,0,0,0,0,14,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 14,5.5,16975.0,5,4,2,2.0,Old Property,3240.0,1,0,0,0,0,0,27,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
flat,vasant appartments,sector 14,1.7,7391.0,5,5,2,2.0,Old Property,2556.0,1,0,1,1,0,2,71,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 14,4.6,20444.0,1,1,0,1.0,Old Property,2250.0,0,0,0,0,0,0,0,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 14,3.4,15111.0,3,3,3,1.0,Old Property,2250.0,0,0,0,0,0,0,32,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 14,4.5,20000.0,5,5,1,1.0,Relatively New,2778.0,0,0,0,0,0,0,0,28.453784,28.493784,77.0271827,77.0671827,"{'type': 'Point', 'coordinates': [77.0471827, 28.473784]}"
house,independent,sector 25,7.6,38756.0,2,9,3,4.0,Relatively New,1961.0,1,0,1,1,0,1,84,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,independent,sector 25,10.0,37037.0,5,5,3+,3.0,Moderately Old,9500.0,0,1,0,1,0,2,29,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,nul,sector 25,15.0,23438.0,5,5,3,2.0,Moderately Old,6400.0,1,1,0,1,0,1,112,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
flat,dlf belvedere towers,sector 25,3.7,17619.0,4,4,3,18.0,Old Property,2333.0,0,1,0,0,0,1,26,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,independent,sector 25,6.5,36111.0,4,4,3+,2.0,Moderately Old,1800.0,1,1,1,1,0,0,61,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,dlf city plots phase 2,sector 25,4.25,31481.0,3,2,3,2.0,Old Property,1350.0,1,0,0,0,0,0,35,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,independent,sector 25,9.9,29333.0,5,5,2,2.0,Moderately Old,3375.0,0,0,0,1,0,1,106,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,independent,sector 25,10.0,37037.0,5,6,3,3.0,Old Property,2700.0,0,1,1,0,0,1,64,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,independent,sector 25,9.0,28490.0,10,10,3,3.0,Old Property,3159.0,0,0,0,1,0,1,64,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,dlf city plots phase 2,sector 25,4.5,33333.0,5,3,2,3.0,Old Property,1350.0,0,0,1,1,0,0,25,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,independent,sector 25,6.6,36667.0,6,7,3+,2.0,Moderately Old,1800.0,1,1,0,0,0,1,119,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,dlf city plots phase 2,sector 25,6.3,35000.0,4,4,3+,2.0,Old Property,1800.0,0,1,1,0,0,0,89,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,nul,sector 25,6.25,34722.0,5,5,3,2.0,Moderately Old,1800.0,0,1,0,1,0,1,112,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,dlf city plots phase 2,sector 25,15.5,34307.0,5,6,3+,3.0,Moderately Old,4518.0,1,1,1,1,0,0,144,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
house,independent,sector 25,9.0,33333.0,5,5,3,3.0,Old Property,2700.0,1,1,1,1,0,0,56,28.4774587,28.4950144,77.0684495,77.09517,"{'type': 'Polygon', 'coordinates': [[[77.0684495, 28.4774587], [77.0715635, 28.478064], [77.0783113, 28.4789987], [77.0797363, 28.4791961], [77.0817193, 28.4794708], [77.0874271, 28.4803435], [77.0891544, 28.4802629], [77.0934352, 28.48114], [77.094632, 28.4814775], [77.094807, 28.4827111], [77.0951416, 28.4850694], [77.09517, 28.4856695], [77.0947991, 28.4863301], [77.0943652, 28.4866963], [77.0933972, 28.4872698], [77.0925233, 28.4876094], [77.0918386, 28.488012], [77.0909397, 28.4885405], [77.0903827, 28.4888731], [77.0898571, 28.4892103], [77.0890042, 28.4897688], [77.0881996, 28.4910889], [77.0879743, 28.4918244], [77.0876846, 28.4927202], [77.0865356, 28.4943884], [77.0862237, 28.4950144], [77.0711389, 28.4797906], [77.07042, 28.47911], [77.0684495, 28.4774587]]]}"
